META,1784894404,19:00,neutral,normal,12.5,4058.8,28.22,28.8,2026-07-24T19:00+07:00
ENTRY,short,4047.5,4059.5,4037.5,0
ENTRY,long,4037.5,4025.5,4047.5,0
GRID,3900,3887.5,1,0
GRID,3950,3937.5,0,0
GRID,4000,3987.5,1,1
GRID,4050,4037.5,0,1
GRID,4100,4087.5,1,1
GRID,4150,4137.5,0,0
GRID,4200,4187.5,1,0
